prov_id,prov_name,kota_kab_id,kota_kab_name,kec_id,kec_name,kec_lat,kec_long,kota_kab_lat,kota_kab_long,prov_lat,prov_long
12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220010,BATANG ONANG,1.3326726775215292,99.4588284203737,1.5758644,99.634135,2.1153547,99.5450974
12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220020,PADANG BOLAK JULU,1.4654153476729237,99.48249889002498,1.5758644,99.634135,2.1153547,99.5450974
12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220030,PORTIBI,1.409355302253413,99.65692188009524,1.5758644,99.634135,2.1153547,99.5450974
12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220040,PADANG BOLAK,1.5803343998324324,99.59148953500384,1.5758644,99.634135,2.1153547,99.5450974
12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220041,PADANG BOLAK TENGGARA,1.4019321782674383,99.57133240568623,1.5758644,99.634135,2.1153547,99.5450974
12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220050,SIMANGAMBAT,1.515100700693181,99.99609861682627,1.5758644,99.634135,2.1153547,99.5450974
12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220051,UJUNG BATU,1.5628833053159188,100.12427449536472,1.5758644,99.634135,2.1153547,99.5450974
12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220060,HALONGONAN,1.63839027115831,99.7360684138572,1.5758644,99.634135,2.1153547,99.5450974
12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220061,HALONGONAN TIMUR,1.5875288109201529,99.85675588003572,1.5758644,99.634135,2.1153547,99.5450974
12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220070,DOLOK,1.8381610314022816,99.64748748035308,1.5758644,99.634135,2.1153547,99.5450974
12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220080,DOLOK SIGOMPULON,1.973957931478686,99.71317773130544,1.5758644,99.634135,2.1153547,99.5450974
12,SUMATERA UTARA,1220,KABUPATEN PADANG LAWAS UTARA,1220090,HULU SIHAPAS,1.470393565385465,99.43161188978452,1.5758644,99.634135,2.1153547,99.5450974
12,SUMATERA UTARA,1221,KABUPATEN PADANG LAWAS,1221010,SOSOPAN,1.1928721813829677,99.52822257261882,1.5758644,99.634135,2.1153547,99.5450974
12,SUMATERA UTARA,1221,KABUPATEN PADANG LAWAS,1221020,ULU BARUMUN,1.0680170690522417,99.6304636085658,1.5758644,99.634135,2.1153547,99.5450974
12,SUMATERA UTARA,1221,KABUPATEN PADANG LAWAS,1221030,BARUMUN,1.0477901344820484,99.72243271150234,1.5758644,99.634135,2.1153547,99.5450974
12,SUMATERA UTARA,1221,KABUPATEN PADANG LAWAS,1221031,BARUMUN SELATAN,0.971954390364069,99.73748657023806,1.5758644,99.634135,2.1153547,99.5450974
12,SUMATERA UTARA,1221,KABUPATEN PADANG LAWAS,1221040,LUBUK BARUMUN,1.118770478287251,99.76875936765116,1.5758644,99.634135,2.1153547,99.5450974
12,SUMATERA UTARA,1221,KABUPATEN PADANG LAWAS,1221050,SOSA,1.053756424641202,99.88384238251648,1.5758644,99.634135,2.1153547,99.5450974
12,SUMATERA UTARA,1221,KABUPATEN PADANG LAWAS,1221060,BATANG LUBU SUTAM,0.9064887319984216,100.0399952703497,1.5758644,99.634135,2.1153547,99.5450974
12,SUMATERA UTARA,1221,KABUPATEN PADANG LAWAS,1221070,HUTA RAJA TINGGI,1.0789411549112016,100.05968136187872,1.5758644,99.634135,2.1153547,99.5450974
12,SUMATERA UTARA,1221,KABUPATEN PADANG LAWAS,1221080,HURISTAK,1.4393328376947905,99.87603023379876,1.5758644,99.634135,2.1153547,99.5450974
12,SUMATERA UTARA,1221,KABUPATEN PADANG LAWAS,1221090,BARUMUN TENGAH,1.3802463191249628,99.75666297944412,1.5758644,99.634135,2.1153547,99.5450974
12,SUMATERA UTARA,1221,KABUPATEN PADANG LAWAS,1221091,AEK NABARA BARUMUN,1.2822526273504724,99.75929946125788,1.5758644,99.634135,2.1153547,99.5450974
12,SUMATERA UTARA,1221,KABUPATEN PADANG LAWAS,1221092,SIHAPAS BARUMUN,1.3197989427461847,99.65830510895084,1.5758644,99.634135,2.1153547,99.5450974
12,SUMATERA UTARA,1222,KABUPATEN LABUHAN BATU SELATAN,1222010,SUNGAI KANAN,,,,,2.1153547,99.5450974
12,SUMATERA UTARA,1222,KABUPATEN LABUHAN BATU SELATAN,1222020,TORGAMBA,,,,,2.1153547,99.5450974
12,SUMATERA UTARA,1222,KABUPATEN LABUHAN BATU SELATAN,1222030,KOTA PINANG,,,,,2.1153547,99.5450974
12,SUMATERA UTARA,1222,KABUPATEN LABUHAN BATU SELATAN,1222040,SILANGKITANG,,,,,2.1153547,99.5450974
12,SUMATERA UTARA,1222,KABUPATEN LABUHAN BATU SELATAN,1222050,KAMPUNG RAKYAT,,,,,2.1153547,99.5450974
12,SUMATERA UTARA,1223,KABUPATEN LABUHAN BATU UTARA,1223010,NA IX-X,,,,,2.1153547,99.5450974
12,SUMATERA UTARA,1223,KABUPATEN LABUHAN BATU UTARA,1223020,MARBAU,,,,,2.1153547,99.5450974
12,SUMATERA UTARA,1223,KABUPATEN LABUHAN BATU UTARA,1223030,AEK KUO,,,,,2.1153547,99.5450974
12,SUMATERA UTARA,1223,KABUPATEN LABUHAN BATU UTARA,1223040,AEK NATAS,,,,,2.1153547,99.5450974
12,SUMATERA UTARA,1223,KABUPATEN LABUHAN BATU UTARA,1223050,KUALUH SELATAN,,,,,2.1153547,99.5450974
12,SUMATERA UTARA,1223,KABUPATEN LABUHAN BATU UTARA,1223060,KUALUH HILIR,,,,,2.1153547,99.5450974
12,SUMATERA UTARA,1223,KABUPATEN LABUHAN BATU UTARA,1223070,KUALUH HULU,,,,,2.1153547,99.5450974
12,SUMATERA UTARA,1223,KABUPATEN LABUHAN BATU UTARA,1223080,KUALUH LEIDONG,,,,,2.1153547,99.5450974
12,SUMATERA UTARA,1224,KABUPATEN NIAS UTARA,1224010,TUGALA OYO,1.1303923133350862,97.4409627739518,1.1255278999999998,97.5247243,2.1153547,99.5450974
12,SUMATERA UTARA,1224,KABUPATEN NIAS UTARA,1224020,ALASA,1.2111838336803704,97.3982225205401,1.1255278999999998,97.5247243,2.1153547,99.5450974
12,SUMATERA UTARA,1224,KABUPATEN NIAS UTARA,1224030,ALASA TALU MUZOI,,,1.1255278999999998,97.5247243,2.1153547,99.5450974
12,SUMATERA UTARA,1224,KABUPATEN NIAS UTARA,1224040,NAMOHALU ESIWA,1.330937792299106,97.42762246485826,1.1255278999999998,97.5247243,2.1153547,99.5450974
12,SUMATERA UTARA,1224,KABUPATEN NIAS UTARA,1224050,SITOLU ORI,1.406272251843516,97.45027695442064,1.1255278999999998,97.5247243,2.1153547,99.5450974
12,SUMATERA UTARA,1224,KABUPATEN NIAS UTARA,1224060,TUHEMBERUA,1.460893830490497,97.4671934932814,1.1255278999999998,97.5247243,2.1153547,99.5450974
12,SUMATERA UTARA,1224,KABUPATEN NIAS UTARA,1224070,SAWO,1.4922108382522652,97.39504639768394,1.1255278999999998,97.5247243,2.1153547,99.5450974
12,SUMATERA UTARA,1224,KABUPATEN NIAS UTARA,1224080,LOTU,1.4150096300853474,97.3676239617396,1.1255278999999998,97.5247243,2.1153547,99.5450974
12,SUMATERA UTARA,1224,KABUPATEN NIAS UTARA,1224090,LAHEWA TIMUR,1.5962825521453952,97.32257240904686,1.1255278999999998,97.5247243,2.1153547,99.5450974
12,SUMATERA UTARA,1224,KABUPATEN NIAS UTARA,1224100,AFULU,1.4697367412049325,97.27128181619906,1.1255278999999998,97.5247243,2.1153547,99.5450974
12,SUMATERA UTARA,1224,KABUPATEN NIAS UTARA,1224110,LAHEWA,1.532530478326508,97.2122007928042,1.1255278999999998,97.5247243,2.1153547,99.5450974
12,SUMATERA UTARA,1225,KABUPATEN NIAS BARAT,1225010,SIROMBU,1.261152836638985,97.40430197945987,1.1255278999999998,97.5247243,2.1153547,99.5450974
12,SUMATERA UTARA,1225,KABUPATEN NIAS BARAT,1225020,LAHOMI,0.978982669247476,97.51256285363256,1.1255278999999998,97.5247243,2.1153547,99.5450974
12,SUMATERA UTARA,1225,KABUPATEN NIAS BARAT,1225030,ULU MORO O,,,1.1255278999999998,97.5247243,2.1153547,99.5450974
12,SUMATERA UTARA,1225,KABUPATEN NIAS BARAT,1225040,LOLOFITU MOI,1.05411058486979,97.60156667651869,1.1255278999999998,97.5247243,2.1153547,99.5450974
12,SUMATERA UTARA,1225,KABUPATEN NIAS BARAT,1225050,MANDREHE UTARA,1.1157553408615062,97.5173231289097,1.1255278999999998,97.5247243,2.1153547,99.5450974
12,SUMATERA UTARA,1225,KABUPATEN NIAS BARAT,1225060,MANDREHE,1.0530303059102153,97.50131831392824,1.1255278999999998,97.5247243,2.1153547,99.5450974
12,SUMATERA UTARA,1225,KABUPATEN NIAS BARAT,1225070,MANDREHE BARAT,1.0143880788238648,97.43959462220587,1.1255278999999998,97.5247243,2.1153547,99.5450974
12,SUMATERA UTARA,1225,KABUPATEN NIAS BARAT,1225080,MORO O,,,1.1255278999999998,97.5247243,2.1153547,99.5450974
12,SUMATERA UTARA,1271,KOTA SIBOLGA,1271010,SIBOLGA UTARA,1.7474865579038323,98.78071981298396,1.7403745,98.7827988,2.1153547,99.5450974
12,SUMATERA UTARA,1271,KOTA SIBOLGA,1271020,SIBOLGA KOTA,2.0860652179172336,98.41315698854795,1.7403745,98.7827988,2.1153547,99.5450974
12,SUMATERA UTARA,1271,KOTA SIBOLGA,1271030,SIBOLGA SELATAN,1.7275290800070704,98.79726241819075,1.7403745,98.7827988,2.1153547,99.5450974
12,SUMATERA UTARA,1271,KOTA SIBOLGA,1271031,SIBOLGA SAMBAS,2.07987512210925,98.4189731035686,1.7403745,98.7827988,2.1153547,99.5450974
12,SUMATERA UTARA,1272,KOTA TANJUNG BALAI,1272010,DATUK BANDAR,2.948342743714685,99.77969602077538,2.965122,99.800331,2.1153547,99.5450974
12,SUMATERA UTARA,1272,KOTA TANJUNG BALAI,1272011,DATUK BANDAR TIMUR,2.9516010800778125,99.81228355469248,2.965122,99.800331,2.1153547,99.5450974
12,SUMATERA UTARA,1272,KOTA TANJUNG BALAI,1272020,TANJUNG BALAI SELATAN,2.962132819259058,99.80298296201794,2.965122,99.800331,2.1153547,99.5450974
12,SUMATERA UTARA,1272,KOTA TANJUNG BALAI,1272030,TANJUNG BALAI UTARA,2.9704835765846798,99.80157073597078,2.965122,99.800331,2.1153547,99.5450974
12,SUMATERA UTARA,1272,KOTA TANJUNG BALAI,1272040,SEI TUALANG RASO,2.979543569647162,99.79487260184418,2.965122,99.800331,2.1153547,99.5450974
12,SUMATERA UTARA,1272,KOTA TANJUNG BALAI,1272050,TELUK NIBUNG,2.9969681011772837,99.80554111765076,2.965122,99.800331,2.1153547,99.5450974
12,SUMATERA UTARA,1273,KOTA PEMATANG SIANTAR,1273010,SIANTAR MARIHAT,,,2.96,99.06,2.1153547,99.5450974
12,SUMATERA UTARA,1273,KOTA PEMATANG SIANTAR,1273011,SIANTAR MARIMBUN,,,2.96,99.06,2.1153547,99.5450974
12,SUMATERA UTARA,1273,KOTA PEMATANG SIANTAR,1273020,SIANTAR SELATAN,,,2.96,99.06,2.1153547,99.5450974
12,SUMATERA UTARA,1273,KOTA PEMATANG SIANTAR,1273030,SIANTAR BARAT,,,2.96,99.06,2.1153547,99.5450974
12,SUMATERA UTARA,1273,KOTA PEMATANG SIANTAR,1273040,SIANTAR UTARA,,,2.96,99.06,2.1153547,99.5450974
12,SUMATERA UTARA,1273,KOTA PEMATANG SIANTAR,1273050,SIANTAR TIMUR,,,2.96,99.06,2.1153547,99.5450974
12,SUMATERA UTARA,1273,KOTA PEMATANG SIANTAR,1273060,SIANTAR MARTOBA,,,2.96,99.06,2.1153547,99.5450974
12,SUMATERA UTARA,1273,KOTA PEMATANG SIANTAR,1273061,SIANTAR SITALASARI,,,2.96,99.06,2.1153547,99.5450974
12,SUMATERA UTARA,1274,KOTA TEBING TINGGI,1274010,PADANG HULU,3.307939373972922,99.14188505871763,3.3856205000000004,99.2009815,2.1153547,99.5450974
12,SUMATERA UTARA,1274,KOTA TEBING TINGGI,1274011,TEBING TINGGI KOTA,3.3277324715425496,99.16030154966232,3.3856205000000004,99.2009815,2.1153547,99.5450974
12,SUMATERA UTARA,1274,KOTA TEBING TINGGI,1274020,RAMBUTAN,3.353552269079683,99.1654505056686,3.3856205000000004,99.2009815,2.1153547,99.5450974
12,SUMATERA UTARA,1274,KOTA TEBING TINGGI,1274021,BAJENIS,3.3318597695493737,99.13982825483008,3.3856205000000004,99.2009815,2.1153547,99.5450974
12,SUMATERA UTARA,1274,KOTA TEBING TINGGI,1274030,PADANG HILIR,3.3277504654837515,99.1744414279176,3.3856205000000004,99.2009815,2.1153547,99.5450974
12,SUMATERA UTARA,1275,KOTA MEDAN,1275010,MEDAN TUNTUNGAN,3.514855451830304,98.61650158408742,3.585242,98.6755979,2.1153547,99.5450974
12,SUMATERA UTARA,1275,KOTA MEDAN,1275020,MEDAN JOHOR,3.5300363110553903,98.67596466388022,3.585242,98.6755979,2.1153547,99.5450974
12,SUMATERA UTARA,1275,KOTA MEDAN,1275030,MEDAN AMPLAS,3.541417345500863,98.71428204582662,3.585242,98.6755979,2.1153547,99.5450974
12,SUMATERA UTARA,1275,KOTA MEDAN,1275040,MEDAN DENAI,3.575055917995161,98.7197454065723,3.585242,98.6755979,2.1153547,99.5450974
12,SUMATERA UTARA,1275,KOTA MEDAN,1275050,MEDAN AREA,3.5798199016959704,98.70078531972946,3.585242,98.6755979,2.1153547,99.5450974
12,SUMATERA UTARA,1275,KOTA MEDAN,1275060,MEDAN KOTA,3.5728199941300187,98.69279906669408,3.585242,98.6755979,2.1153547,99.5450974
12,SUMATERA UTARA,1275,KOTA MEDAN,1275070,MEDAN MAIMUN,3.571076729666854,98.68247205122763,3.585242,98.6755979,2.1153547,99.5450974
12,SUMATERA UTARA,1275,KOTA MEDAN,1275080,MEDAN POLONIA,3.5637754298358706,98.6687054176357,3.585242,98.6755979,2.1153547,99.5450974
12,SUMATERA UTARA,1275,KOTA MEDAN,1275090,MEDAN BARU,3.5698401666704758,98.66112162056908,3.585242,98.6755979,2.1153547,99.5450974
12,SUMATERA UTARA,1275,KOTA MEDAN,1275100,MEDAN SELAYANG,3.551906823087545,98.63738921478942,3.585242,98.6755979,2.1153547,99.5450974
12,SUMATERA UTARA,1275,KOTA MEDAN,1275110,MEDAN SUNGGAL,3.583243591334377,98.63153805774108,3.585242,98.6755979,2.1153547,99.5450974
12,SUMATERA UTARA,1275,KOTA MEDAN,1275120,MEDAN HELVETIA,3.6042174194200634,98.63345654775162,3.585242,98.6755979,2.1153547,99.5450974
12,SUMATERA UTARA,1275,KOTA MEDAN,1275130,MEDAN PETISAH,3.5942318010994057,98.65935158658444,3.585242,98.6755979,2.1153547,99.5450974
12,SUMATERA UTARA,1275,KOTA MEDAN,1275140,MEDAN BARAT,3.60888810073873,98.66845505210516,3.585242,98.6755979,2.1153547,99.5450974
12,SUMATERA UTARA,1275,KOTA MEDAN,1275150,MEDAN TIMUR,3.612927881952213,98.68249698171702,3.585242,98.6755979,2.1153547,99.5450974
12,SUMATERA UTARA,1275,KOTA MEDAN,1275160,MEDAN PERJUANGAN,3.601245754069824,98.69373592183992,3.585242,98.6755979,2.1153547,99.5450974
12,SUMATERA UTARA,1275,KOTA MEDAN,1275170,MEDAN TEMBUNG,3.603027452557856,98.71287542160788,3.585242,98.6755979,2.1153547,99.5450974
12,SUMATERA UTARA,1275,KOTA MEDAN,1275180,MEDAN DELI,3.57355195598906,98.44737997002322,3.585242,98.6755979,2.1153547,99.5450974
12,SUMATERA UTARA,1275,KOTA MEDAN,1275190,MEDAN LABUHAN,3.719412710418139,98.6907510104683,3.585242,98.6755979,2.1153547,99.5450974
12,SUMATERA UTARA,1275,KOTA MEDAN,1275200,MEDAN MARELAN,3.71184875439733,98.6563360023334,3.585242,98.6755979,2.1153547,99.5450974
12,SUMATERA UTARA,1275,KOTA MEDAN,1275210,MEDAN BELAWAN,3.6599162925609225,98.45169029470276,3.585242,98.6755979,2.1153547,99.5450974
12,SUMATERA UTARA,1276,KOTA BINJAI,1276010,BINJAI SELATAN,3.5785078221005264,98.48376733851384,3.594462,98.482246,2.1153547,99.5450974
12,SUMATERA UTARA,1276,KOTA BINJAI,1276020,BINJAI KOTA,3.603788162407389,98.48406722290414,3.594462,98.482246,2.1153547,99.5450974
12,SUMATERA UTARA,1276,KOTA BINJAI,1276030,BINJAI TIMUR,3.6047131087008526,98.5096559703642,3.594462,98.482246,2.1153547,99.5450974
12,SUMATERA UTARA,1276,KOTA BINJAI,1276040,BINJAI UTARA,3.6344842252601057,98.49910843409393,3.594462,98.482246,2.1153547,99.5450974
12,SUMATERA UTARA,1276,KOTA BINJAI,1276050,BINJAI BARAT,3.613698423027496,98.46864502986854,3.594462,98.482246,2.1153547,99.5450974
12,SUMATERA UTARA,1277,KOTA PADANGSIDIMPUAN,1277010,PADANGSIDIMPUAN TENGGARA,,,1.380424,99.273972,2.1153547,99.5450974
12,SUMATERA UTARA,1277,KOTA PADANGSIDIMPUAN,1277020,PADANGSIDIMPUAN SELATAN,,,1.380424,99.273972,2.1153547,99.5450974
12,SUMATERA UTARA,1277,KOTA PADANGSIDIMPUAN,1277030,PADANGSIDIMPUAN BATUNADUA,,,1.380424,99.273972,2.1153547,99.5450974
12,SUMATERA UTARA,1277,KOTA PADANGSIDIMPUAN,1277040,PADANGSIDIMPUAN UTARA,,,1.380424,99.273972,2.1153547,99.5450974
12,SUMATERA UTARA,1277,KOTA PADANGSIDIMPUAN,1277050,PADANGSIDIMPUAN HUTAIMBARU,,,1.380424,99.273972,2.1153547,99.5450974
12,SUMATERA UTARA,1277,KOTA PADANGSIDIMPUAN,1277051,PADANGSIDIMPUAN ANGKOLA JULU,,,1.380424,99.273972,2.1153547,99.5450974
12,SUMATERA UTARA,1278,KOTA GUNUNGSITOLI,1278010,GUNUNGSITOLI IDANOI,1.1549552529908,97.64626414072936,1.281964,97.61594,2.1153547,99.5450974
12,SUMATERA UTARA,1278,KOTA GUNUNGSITOLI,1278020,GUNUNGSITOLI SELATAN,1.2189146608221115,97.6280421861831,1.281964,97.61594,2.1153547,99.5450974
12,SUMATERA UTARA,1278,KOTA GUNUNGSITOLI,1278030,GUNUNGSITOLI BARAT,1.2284173006315378,97.59021999925947,1.281964,97.61594,2.1153547,99.5450974
12,SUMATERA UTARA,1278,KOTA GUNUNGSITOLI,1278040,GUNUNG SITOLI,,,1.281964,97.61594,2.1153547,99.5450974
12,SUMATERA UTARA,1278,KOTA GUNUNGSITOLI,1278050,GUNUNGSITOLI ALO OA,,,1.281964,97.61594,2.1153547,99.5450974
12,SUMATERA UTARA,1278,KOTA GUNUNGSITOLI,1278060,GUNUNGSITOLI UTARA,1.3542206342747825,97.54156182832536,1.281964,97.61594,2.1153547,99.5450974
13,SUMATERA BARAT,1301,KABUPATEN KEPULAUAN MENTAWAI,1301011,PAGAI SELATAN,,,-1.426001,98.9245343,-0.7399397,100.8000051
13,SUMATERA BARAT,1301,KABUPATEN KEPULAUAN MENTAWAI,1301012,SIKAKAP,,,-1.426001,98.9245343,-0.7399397,100.8000051
13,SUMATERA BARAT,1301,KABUPATEN KEPULAUAN MENTAWAI,1301013,PAGAI UTARA,,,-1.426001,98.9245343,-0.7399397,100.8000051
13,SUMATERA BARAT,1301,KABUPATEN KEPULAUAN MENTAWAI,1301021,SIPORA SELATAN,,,-1.426001,98.9245343,-0.7399397,100.8000051
13,SUMATERA BARAT,1301,KABUPATEN KEPULAUAN MENTAWAI,1301022,SIPORA UTARA,,,-1.426001,98.9245343,-0.7399397,100.8000051
13,SUMATERA BARAT,1301,KABUPATEN KEPULAUAN MENTAWAI,1301030,SIBERUT SELATAN,,,-1.426001,98.9245343,-0.7399397,100.8000051
13,SUMATERA BARAT,1301,KABUPATEN KEPULAUAN MENTAWAI,1301031,SEBERUT BARAT DAYA,,,-1.426001,98.9245343,-0.7399397,100.8000051
13,SUMATERA BARAT,1301,KABUPATEN KEPULAUAN MENTAWAI,1301032,SIBERUT TENGAH,,,-1.426001,98.9245343,-0.7399397,100.8000051
13,SUMATERA BARAT,1301,KABUPATEN KEPULAUAN MENTAWAI,1301040,SIBERUT UTARA,,,-1.426001,98.9245343,-0.7399397,100.8000051
13,SUMATERA BARAT,1301,KABUPATEN KEPULAUAN MENTAWAI,1301041,SIBERUT BARAT,,,-1.426001,98.9245343,-0.7399397,100.8000051
13,SUMATERA BARAT,1302,KABUPATEN PESISIR SELATAN,1302011,SILAUT,-2.3787342499079456,101.0876180463782,-1.7223147,100.8903099,-0.7399397,100.8000051
13,SUMATERA BARAT,1302,KABUPATEN PESISIR SELATAN,1302012,LUNANG,-2.2489370353856097,101.12287171669868,-1.7223147,100.8903099,-0.7399397,100.8000051
13,SUMATERA BARAT,1302,KABUPATEN PESISIR SELATAN,1302020,BASA AMPEK BALAI TAPAN,-2.133164946237214,101.04995703118736,-1.7223147,100.8903099,-0.7399397,100.8000051
13,SUMATERA BARAT,1302,KABUPATEN PESISIR SELATAN,1302021,RANAH AMPEK HULU TAPAN,-2.1465658028255588,101.10225571949022,-1.7223147,100.8903099,-0.7399397,100.8000051
13,SUMATERA BARAT,1302,KABUPATEN PESISIR SELATAN,1302030,PANCUNG SOAL,-1.5429025671996344,100.62300528863486,-1.7223147,100.8903099,-0.7399397,100.8000051
13,SUMATERA BARAT,1302,KABUPATEN PESISIR SELATAN,1302031,AIRPURA,-2.0037389759342905,100.9561545920464,-1.7223147,100.8903099,-0.7399397,100.8000051
13,SUMATERA BARAT,1302,KABUPATEN PESISIR SELATAN,1302040,LINGGO SARI BAGANTI,-1.5748808288710603,100.68108081105318,-1.7223147,100.8903099,-0.7399397,100.8000051
13,SUMATERA BARAT,1302,KABUPATEN PESISIR SELATAN,1302050,RANAH PESISIR,-1.7774772215567023,100.8452923640529,-1.7223147,100.8903099,-0.7399397,100.8000051
13,SUMATERA BARAT,1302,KABUPATEN PESISIR SELATAN,1302060,LENGAYANG,-1.670567959456517,100.77227798346226,-1.7223147,100.8903099,-0.7399397,100.8000051
13,SUMATERA BARAT,1302,KABUPATEN PESISIR SELATAN,1302070,SUTERA,-0.3761563548382012,99.84191872780026,-1.7223147,100.8903099,-0.7399397,100.8000051
13,SUMATERA BARAT,1302,KABUPATEN PESISIR SELATAN,1302080,BATANG KAPAS,-0.933077521861672,100.2678778844675,-1.7223147,100.8903099,-0.7399397,100.8000051
13,SUMATERA BARAT,1302,KABUPATEN PESISIR SELATAN,1302090,IV JURAI,-1.0653162908012557,100.43428100795524,-1.7223147,100.8903099,-0.7399397,100.8000051
13,SUMATERA BARAT,1302,KABUPATEN PESISIR SELATAN,1302100,BAYANG,-0.7453108341567499,100.1505446708115,-1.7223147,100.8903099,-0.7399397,100.8000051
13,SUMATERA BARAT,1302,KABUPATEN PESISIR SELATAN,1302101,IV  NAGARI BAYANG UTARA,,,-1.7223147,100.8903099,-0.7399397,100.8000051
13,SUMATERA BARAT,1302,KABUPATEN PESISIR SELATAN,1302110,KOTO XI TARUSAN,-0.4352311659999955,99.93274022280085,-1.7223147,100.8903099,-0.7399397,100.8000051
13,SUMATERA BARAT,1303,KABUPATEN SOLOK,1303040,PANTAI CERMIN,-1.2564938528138527,100.86189439033188,-0.803027,100.644402,-0.7399397,100.8000051
13,SUMATERA BARAT,1303,KABUPATEN SOLOK,1303050,LEMBAH GUMANTI,-1.0794582289225665,100.7980774262034,-0.803027,100.644402,-0.7399397,100.8000051
13,SUMATERA BARAT,1303,KABUPATEN SOLOK,1303051,HILIRAN GUMANTI,-1.13616471714276,100.92194245873807,-0.803027,100.644402,-0.7399397,100.8000051
13,SUMATERA BARAT,1303,KABUPATEN SOLOK,1303060,PAYUNG SEKAKI,-0.8743487712813618,100.82331266801076,-0.803027,100.644402,-0.7399397,100.8000051
13,SUMATERA BARAT,1303,KABUPATEN SOLOK,1303061,TIGO LURAH,-0.9728541665310392,100.9568069203729,-0.803027,100.644402,-0.7399397,100.8000051
13,SUMATERA BARAT,1303,KABUPATEN SOLOK,1303070,LEMBANG JAYA,-0.961932034024202,100.72373259192268,-0.803027,100.644402,-0.7399397,100.8000051
13,SUMATERA BARAT,1303,KABUPATEN SOLOK,1303071,DANAU KEMBAR,-1.0458012523924445,100.70739548556212,-0.803027,100.644402,-0.7399397,100.8000051
13,SUMATERA BARAT,1303,KABUPATEN SOLOK,1303080,GUNUNG TALANG,-0.9355158232115036,100.63590867186066,-0.803027,100.644402,-0.7399397,100.8000051
13,SUMATERA BARAT,1303,KABUPATEN SOLOK,1303090,BUKIT SUNDI,-0.8856400375292235,100.72350947662112,-0.803027,100.644402,-0.7399397,100.8000051
13,SUMATERA BARAT,1303,KABUPATEN SOLOK,1303100,IX KOTO SUNGAI LASI,-0.7809546377069816,100.75343266549612,-0.803027,100.644402,-0.7399397,100.8000051
13,SUMATERA BARAT,1303,KABUPATEN SOLOK,1303110,KUBUNG,-0.8187359982051943,100.63006845439244,-0.803027,100.644402,-0.7399397,100.8000051
13,SUMATERA BARAT,1303,KABUPATEN SOLOK,1303120,X KOTO DIATAS,-0.6475114335323101,100.66916240551149,-0.803027,100.644402,-0.7399397,100.8000051
13,SUMATERA BARAT,1303,KABUPATEN SOLOK,1303130,X KOTO SINGKARAK,-0.6969116845374305,100.58413621236517,-0.803027,100.644402,-0.7399397,100.8000051
13,SUMATERA BARAT,1303,KABUPATEN SOLOK,1303140,JUNJUNG SIRIH,-0.6770354092779116,100.50545002837282,-0.803027,100.644402,-0.7399397,100.8000051
13,SUMATERA BARAT,1304,KABUPATEN SIJUNJUNG,1304050,KAMANG BARU,-0.8052404044282244,101.31263621322525,-0.6881586,100.997658,-0.7399397,100.8000051
13,SUMATERA BARAT,1304,KABUPATEN SIJUNJUNG,1304060,TANJUNG GADANG,-0.8197135221854822,101.12508967470112,-0.6881586,100.997658,-0.7399397,100.8000051
13,SUMATERA BARAT,1304,KABUPATEN SIJUNJUNG,1304070,SIJUNJUNG,-0.6261079866258802,101.01595429980084,-0.6881586,100.997658,-0.7399397,100.8000051
13,SUMATERA BARAT,1304,KABUPATEN SIJUNJUNG,1304071,LUBUK TAROK,,,-0.6881586,100.997658,-0.7399397,100.8000051
13,SUMATERA BARAT,1304,KABUPATEN SIJUNJUNG,1304080,IV NAGARI,-0.7027932552728711,100.88876049834326,-0.6881586,100.997658,-0.7399397,100.8000051
13,SUMATERA BARAT,1304,KABUPATEN SIJUNJUNG,1304090,KUPITAN,-0.7154544709766751,100.8313929651818,-0.6881586,100.997658,-0.7399397,100.8000051
13,SUMATERA BARAT,1304,KABUPATEN SIJUNJUNG,1304100,KOTO TUJUH,,,-0.6881586,100.997658,-0.7399397,100.8000051
13,SUMATERA BARAT,1304,KABUPATEN SIJUNJUNG,1304110,SUMPUR KUDUS,-0.4283616411829304,100.8954646686891,-0.6881586,100.997658,-0.7399397,100.8000051
13,SUMATERA BARAT,1305,KABUPATEN TANAH DATAR,1305010,SEPULUH KOTO,,,-0.4797043,100.5746224,-0.7399397,100.8000051
13,SUMATERA BARAT,1305,KABUPATEN TANAH DATAR,1305020,BATIPUH,-0.484179149970472,100.46959135505006,-0.4797043,100.5746224,-0.7399397,100.8000051
13,SUMATERA BARAT,1305,KABUPATEN TANAH DATAR,1305021,BATIPUH SELATAN,,,-0.4797043,100.5746224,-0.7399397,100.8000051
